Time,Load,Temperature,Day,Month,Hour,Day_of_week,Is_holiday
2021-06-27 23:00:00,47151.0,18.4,27,6,23,6,0
2021-12-15 09:00:00,73153.7,5.4,15,12,9,2,0
2021-10-29 19:00:00,68617.9,9.3,29,10,19,4,0
2021-02-03 12:00:00,75541.5,7.1,3,2,12,2,0
2021-08-27 18:00:00,60560.4,15.2,27,8,18,4,0
2021-06-25 11:00:00,66314.6,17.1,25,6,11,4,0
2021-03-11 14:00:00,73381.6,10.4,11,3,14,3,0
2021-07-24 12:00:00,55629.0,23.4,24,7,12,5,0
2021-10-23 22:00:00,51084.0,4.3,23,10,22,5,0
2021-05-16 23:00:00,46729.2,9.1,16,5,23,6,0
2021-01-18 08:00:00,71559.9,-0.1,18,1,8,0,0
2021-05-04 21:00:00,63320.4,9.1,4,5,21,1,0
2021-11-10 20:00:00,68461.4,3.9,10,11,20,2,0
2021-03-08 10:00:00,69942.1,1.3,8,3,10,0,0
2021-04-03 09:00:00,51210.9,3.6,3,4,9,5,0
2021-07-27 11:00:00,66841.9,21.2,27,7,11,1,0
2021-08-03 05:00:00,45338.1,11.6,3,8,5,1,0
2021-01-15 13:00:00,73021.9,-1.0,15,1,13,4,0
2021-10-13 09:00:00,68831.3,5.0,13,10,9,2,0
2021-03-01 04:00:00,47739.9,0.6,1,3,4,0,0
2021-06-15 02:00:00,45031.2,14.2,15,6,2,1,0
2021-08-16 05:00:00,44026.2,16.5,16,8,5,0,0
2021-07-02 09:00:00,64578.4,15.0,2,7,9,4,0
2021-06-26 16:00:00,50953.6,22.8,26,6,16,5,0
2021-07-10 16:00:00,51561.8,22.3,10,7,16,5,0
2021-06-21 15:00:00,66822.6,23.2,21,6,15,0,0
2021-08-09 13:00:00,63394.5,20.1,9,8,13,0,0
2021-12-19 05:00:00,46960.6,3.5,19,12,5,6,0
2021-08-29 00:00:00,41125.1,12.8,29,8,0,6,0
2021-09-22 16:00:00,61562.0,17.2,22,9,16,2,0
2021-02-25 19:00:00,68902.9,10.8,25,2,19,3,0
2021-09-25 09:00:00,54250.4,13.4,25,9,9,5,0
2021-07-31 01:00:00,42573.7,17.0,31,7,1,5,0
2021-02-08 14:00:00,72703.0,-4.2,8,2,14,0,0
2021-04-29 00:00:00,50482.6,10.2,29,4,0,3,0
2021-08-27 04:00:00,44520.9,11.6,27,8,4,4,0
2021-10-17 19:00:00,56857.2,8.9,17,10,19,6,0
2021-06-30 10:00:00,66386.2,16.2,30,6,10,2,0
2021-10-09 23:00:00,47649.4,6.0,9,10,23,5,0
2021-07-26 12:00:00,67159.2,23.2,26,7,12,0,0
2021-03-03 02:00:00,49327.2,1.1,3,3,2,2,0
2021-07-29 22:00:00,54583.0,16.4,29,7,22,3,0
2021-02-27 04:00:00,47193.5,2.3,27,2,4,5,0
2021-08-27 02:00:00,44198.4,11.8,27,8,2,4,0
2021-12-19 12:00:00,61488.5,4.3,19,12,12,6,0
2021-12-30 22:00:00,53346.2,11.5,30,12,22,3,0
2021-01-29 11:00:00,74133.1,4.0,29,1,11,4,0
2021-08-29 01:00:00,39084.6,12.6,29,8,1,6,0
2021-10-07 01:00:00,46073.2,8.3,7,10,1,3,0
2021-06-23 07:00:00,59096.4,14.3,23,6,7,2,0
2021-07-20 14:00:00,64603.6,20.1,20,7,14,1,0
2021-07-04 14:00:00,48674.8,22.0,4,7,14,6,0
2021-12-26 23:00:00,50824.1,-1.3,26,12,23,6,1
2021-12-01 09:00:00,77095.1,5.3,1,12,9,2,0
2021-01-25 21:00:00,66261.3,-1.0,25,1,21,0,0
2021-08-17 00:00:00,48812.0,12.3,17,8,0,1,0
2021-05-04 01:00:00,49317.8,5.8,4,5,1,1,0
2021-10-29 18:00:00,66976.4,10.5,29,10,18,4,0
2021-05-27 21:00:00,57585.2,10.6,27,5,21,3,0
2021-06-08 22:00:00,55462.4,17.2,8,6,22,1,0
2021-09-12 21:00:00,49904.7,15.6,12,9,21,6,0
2021-04-29 09:00:00,66017.1,9.7,29,4,9,3,0
2021-06-13 17:00:00,47537.5,20.2,13,6,17,6,0
2021-04-30 18:00:00,60651.4,9.6,30,4,18,4,0
2021-04-14 23:00:00,57460.2,1.1,14,4,23,2,0
2021-05-23 20:00:00,46520.2,13.2,23,5,20,6,0
2021-11-22 13:00:00,73405.1,5.1,22,11,13,0,0
2021-01-02 07:00:00,43402.5,0.0,2,1,7,5,0
2021-09-30 00:00:00,50499.5,9.3,30,9,0,3,0
2021-06-10 17:00:00,62880.6,23.1,10,6,17,3,0
2021-10-28 15:00:00,65804.2,13.3,28,10,15,3,0
2021-09-15 13:00:00,68345.3,19.7,15,9,13,2,0
2021-01-26 20:00:00,70619.1,0.2,26,1,20,1,0
2021-03-27 00:00:00,50270.2,7.9,27,3,0,5,0
2021-06-16 12:00:00,67670.6,24.6,16,6,12,2,0
2021-02-06 08:00:00,55853.7,1.9,6,2,8,5,0
2021-02-28 01:00:00,44902.9,1.7,28,2,1,6,0
2021-03-19 17:00:00,67441.3,2.3,19,3,17,4,0
2021-06-04 18:00:00,57802.6,22.6,4,6,18,4,0
2021-11-03 00:00:00,50412.8,5.0,3,11,0,2,0
2021-02-13 11:00:00,63271.3,-7.1,13,2,11,5,0
2021-02-16 13:00:00,72491.0,4.9,16,2,13,1,0
2021-04-03 05:00:00,42473.0,2.9,3,4,5,5,0
2021-12-04 10:00:00,62346.6,2.0,4,12,10,5,0
2021-04-11 06:00:00,44069.5,6.6,11,4,6,6,0
2021-11-21 11:00:00,57798.3,5.7,21,11,11,6,0
2021-08-21 18:00:00,50223.7,23.7,21,8,18,5,0
2021-02-04 13:00:00,71133.9,5.9,4,2,13,3,0
2021-07-02 10:00:00,65664.5,15.9,2,7,10,4,0
2021-09-29 05:00:00,48477.7,10.6,29,9,5,2,0
2021-06-05 01:00:00,42625.5,15.9,5,6,1,5,0
2021-12-21 05:00:00,53004.6,-3.8,21,12,5,1,0
2021-05-30 11:00:00,50198.6,14.5,30,5,11,6,0
2021-12-31 01:00:00,44353.9,11.2,31,12,1,4,0
2021-03-23 22:00:00,61229.3,3.2,23,3,22,1,0
2021-01-23 04:00:00,48918.8,1.0,23,1,4,5,0
2021-04-02 04:00:00,42435.9,5.2,2,4,4,4,1
2021-07-02 06:00:00,53142.7,12.8,2,7,6,4,0
2021-06-17 11:00:00,70265.8,27.2,17,6,11,3,0
2021-08-04 17:00:00,58675.4,18.9,4,8,17,2,0
2021-04-23 04:00:00,50414.9,1.9,23,4,4,4,0
2021-06-07 13:00:00,66415.7,18.9,7,6,13,0,0
2021-02-09 16:00:00,72016.2,-5.8,9,2,16,1,0
2021-11-01 00:00:00,46644.9,10.7,1,11,0,0,0
2021-01-24 19:00:00,59976.9,-0.3,24,1,19,6,0
2021-01-26 15:00:00,71660.1,1.3,26,1,15,1,0
2021-03-14 09:00:00,54148.8,3.3,14,3,9,6,0
2021-08-08 19:00:00,48699.8,18.1,8,8,19,6,0
2021-02-13 10:00:00,62557.2,-8.9,13,2,10,5,0
2021-06-22 14:00:00,66760.6,18.1,22,6,14,1,0
2021-06-03 21:00:00,51771.5,19.5,3,6,21,3,0
2021-08-05 08:00:00,58766.3,14.5,5,8,8,3,0
2021-07-13 12:00:00,69659.1,21.2,13,7,12,1,0
2021-09-29 06:00:00,54785.5,10.7,29,9,6,2,0
2021-09-23 14:00:00,67125.6,18.6,23,9,14,3,0
2021-01-05 19:00:00,69851.9,0.7,5,1,19,1,0
2021-03-09 18:00:00,70150.6,3.4,9,3,18,1,0
2021-02-06 09:00:00,59307.7,1.9,6,2,9,5,0
2021-09-13 05:00:00,44309.7,12.0,13,9,5,0,0
2021-01-28 19:00:00,72892.6,3.5,28,1,19,3,0
2021-08-05 04:00:00,42819.0,13.5,5,8,4,3,0
2021-10-26 09:00:00,70247.0,7.9,26,10,9,1,0
2021-06-11 21:00:00,55720.1,21.2,11,6,21,4,0
2021-10-24 21:00:00,54929.3,5.5,24,10,21,6,0
2021-07-01 02:00:00,46660.5,13.8,1,7,2,3,0
2021-08-03 04:00:00,43017.6,11.8,3,8,4,1,0
2021-06-14 05:00:00,43266.6,9.3,14,6,5,0,0
2021-09-20 12:00:00,66197.4,12.8,20,9,12,0,0
2021-01-10 23:00:00,56251.2,-3.2,10,1,23,6,0
2021-03-05 13:00:00,70055.3,3.3,5,3,13,4,0
2021-08-18 13:00:00,66382.7,16.6,18,8,13,2,0
2021-04-01 07:00:00,59317.9,7.4,1,4,7,3,0
2021-04-17 11:00:00,58669.0,6.1,17,4,11,5,0
2021-10-03 22:00:00,51124.1,15.1,3,10,22,6,1
2021-08-13 07:00:00,56290.4,16.1,13,8,7,4,0
2021-07-30 19:00:00,58506.2,23.6,30,7,19,4,0
2021-03-18 05:00:00,54289.8,-1.0,18,3,5,3,0
2021-04-23 00:00:00,52087.9,4.3,23,4,0,4,0
2021-10-10 12:00:00,52889.3,10.0,10,10,12,6,0
2021-04-26 03:00:00,43110.4,1.4,26,4,3,0,0
2021-08-05 22:00:00,53714.3,15.8,5,8,22,3,0
2021-10-29 08:00:00,69384.4,4.7,29,10,8,4,0
2021-11-29 15:00:00,73038.1,1.6,29,11,15,0,0
2021-06-05 22:00:00,46998.0,16.6,5,6,22,5,0
2021-01-01 18:00:00,53909.4,1.2,1,1,18,4,1
2021-10-26 20:00:00,68334.3,9.6,26,10,20,1,0
2021-05-29 01:00:00,44751.4,8.7,29,5,1,5,0
2021-11-25 09:00:00,72689.6,1.3,25,11,9,3,0
2021-06-29 20:00:00,59006.6,18.4,29,6,20,1,0
2021-04-10 00:00:00,49796.8,5.9,10,4,0,5,0
2021-05-24 02:00:00,38232.3,7.1,24,5,2,0,1
2021-10-14 05:00:00,52640.4,6.6,14,10,5,3,0
2021-04-09 18:00:00,63163.1,11.9,9,4,18,4,0
2021-02-10 06:00:00,63727.5,-9.3,10,2,6,2,0
2021-12-11 13:00:00,63049.4,1.5,11,12,13,5,0
2021-01-08 05:00:00,53615.6,-0.4,8,1,5,4,0
2021-09-15 15:00:00,65862.3,20.0,15,9,15,2,0
2021-03-01 13:00:00,69390.5,7.3,1,3,13,0,0
2021-12-14 21:00:00,64322.3,5.2,14,12,21,1,0
2021-04-12 11:00:00,70748.7,3.2,12,4,11,0,0
2021-01-21 04:00:00,55965.9,5.5,21,1,4,3,0
2021-09-08 15:00:00,63057.2,24.1,8,9,15,2,0
2021-01-22 17:00:00,70358.6,4.5,22,1,17,4,0
2021-01-02 13:00:00,54082.7,1.6,2,1,13,5,0
2021-10-05 04:00:00,45782.2,10.3,5,10,4,1,0
2021-10-15 21:00:00,61118.9,7.9,15,10,21,4,0
2021-11-05 17:00:00,70737.1,7.5,5,11,17,4,0
2021-11-19 03:00:00,50101.1,6.6,19,11,3,4,0
2021-09-13 02:00:00,41393.1,12.9,13,9,2,0,0
2021-09-24 19:00:00,63024.3,17.0,24,9,19,4,0
2021-03-28 13:00:00,55291.0,10.1,28,3,13,6,0
2021-09-05 23:00:00,44991.1,13.9,5,9,23,6,0
2021-04-17 10:00:00,57292.0,5.1,17,4,10,5,0
2021-02-18 04:00:00,52850.2,2.4,18,2,4,3,0
2021-08-01 11:00:00,49489.7,16.4,1,8,11,6,0
2021-08-14 23:00:00,44521.1,18.3,14,8,23,5,0
2021-02-13 14:00:00,59077.5,-3.7,13,2,14,5,0
2021-04-26 15:00:00,62510.2,11.1,26,4,15,0,0
2021-07-12 07:00:00,57649.7,14.9,12,7,7,0,0
2021-06-24 04:00:00,45107.1,14.5,24,6,4,3,0
2021-02-15 04:00:00,55159.5,-7.4,15,2,4,0,0
2021-12-12 03:00:00,46665.3,0.6,12,12,3,6,0
2021-08-14 08:00:00,47792.1,16.8,14,8,8,5,0
2021-12-30 16:00:00,59873.5,11.9,30,12,16,3,0
2021-05-12 20:00:00,59955.6,11.9,12,5,20,2,0
2021-09-23 23:00:00,53350.6,14.0,23,9,23,3,0
2021-02-24 07:00:00,66971.0,5.9,24,2,7,2,0
2021-05-09 05:00:00,42056.8,8.6,9,5,5,6,0
2021-05-24 15:00:00,48614.0,17.2,24,5,15,0,1
2021-07-21 10:00:00,64674.2,18.1,21,7,10,2,0
2021-03-27 19:00:00,60141.2,5.1,27,3,19,5,0
2021-05-04 16:00:00,68463.5,12.1,4,5,16,1,0
2021-11-01 15:00:00,57816.3,10.6,1,11,15,0,0
2021-01-16 17:00:00,64628.2,-2.4,16,1,17,5,0
2021-09-28 13:00:00,66164.8,15.3,28,9,13,1,0
2021-02-06 10:00:00,61570.8,2.1,6,2,10,5,0
2021-10-10 10:00:00,50644.2,5.8,10,10,10,6,0
2021-12-30 06:00:00,46994.6,9.0,30,12,6,3,0
2021-08-24 17:00:00,61121.1,18.6,24,8,17,1,0
2021-04-06 06:00:00,57288.6,-1.6,6,4,6,1,0
2021-12-28 23:00:00,50580.1,5.1,28,12,23,1,0
2021-08-04 22:00:00,52323.5,15.3,4,8,22,2,0
2021-07-24 11:00:00,54886.1,22.2,24,7,11,5,0
2021-06-05 07:00:00,44317.7,15.6,5,6,7,5,0
2021-12-15 00:00:00,55087.8,5.1,15,12,0,2,0
2021-03-31 14:00:00,63376.1,21.0,31,3,14,2,0
2021-05-17 08:00:00,62507.2,9.4,17,5,8,0,0
2021-01-26 08:00:00,72452.8,-0.8,26,1,8,1,0
2021-09-15 18:00:00,64729.5,19.4,15,9,18,2,0
2021-08-25 16:00:00,62660.2,19.5,25,8,16,2,0
2021-10-22 10:00:00,72652.2,6.2,22,10,10,4,0
2021-05-10 23:00:00,51831.7,14.7,10,5,23,0,0
2021-03-14 05:00:00,47511.0,2.9,14,3,5,6,0
2021-07-27 16:00:00,64103.3,23.4,27,7,16,1,0
2021-04-01 03:00:00,44406.2,8.4,1,4,3,3,0
2021-07-30 23:00:00,48027.7,17.8,30,7,23,4,0
2021-12-26 03:00:00,42962.2,-4.3,26,12,3,6,1
2021-12-08 11:00:00,78488.2,1.6,8,12,11,2,0
2021-02-13 06:00:00,54219.7,-12.2,13,2,6,5,0
2021-09-14 03:00:00,43834.3,12.0,14,9,3,1,0
2021-02-26 06:00:00,57927.3,4.6,26,2,6,4,0
2021-02-04 10:00:00,71724.8,4.4,4,2,10,3,0
2021-02-05 17:00:00,68811.3,4.7,5,2,17,4,0
2021-06-26 15:00:00,51765.3,22.6,26,6,15,5,0
2021-04-16 07:00:00,65010.5,0.5,16,4,7,4,0
2021-10-31 14:00:00,50925.6,16.3,31,10,14,6,0
2021-05-18 11:00:00,67549.6,11.1,18,5,11,1,0
2021-11-25 21:00:00,66169.4,1.8,25,11,21,3,0
2021-09-10 04:00:00,45347.7,15.9,10,9,4,4,0
2021-03-01 12:00:00,70350.5,6.1,1,3,12,0,0
2021-05-14 07:00:00,50403.8,8.1,14,5,7,4,0
2021-03-11 13:00:00,75336.6,9.9,11,3,13,3,0
2021-01-19 18:00:00,75025.9,3.2,19,1,18,1,0
2021-04-24 16:00:00,50170.4,13.2,24,4,16,5,0
2021-10-27 18:00:00,69555.2,12.1,27,10,18,2,0
2021-02-08 07:00:00,67759.9,-5.1,8,2,7,0,0
2021-11-01 14:00:00,58359.5,10.8,1,11,14,0,0
2021-01-19 21:00:00,67095.1,3.5,19,1,21,1,0
2021-08-14 20:00:00,48890.1,23.6,14,8,20,5,0
2021-07-19 06:00:00,50613.0,14.3,19,7,6,0,0
2021-12-24 01:00:00,47025.9,4.2,24,12,1,4,0
2021-10-22 18:00:00,68635.4,8.1,22,10,18,4,0
2021-05-30 22:00:00,48668.9,12.2,30,5,22,6,0
2021-01-19 19:00:00,73375.1,3.3,19,1,19,1,0
2021-06-03 20:00:00,53766.2,21.1,3,6,20,3,0
2021-12-31 13:00:00,55795.1,12.2,31,12,13,4,0
2021-07-14 19:00:00,63421.4,19.2,14,7,19,2,0
2021-07-31 03:00:00,41688.3,16.3,31,7,3,5,0
2021-11-17 05:00:00,52107.4,3.9,17,11,5,2,0
2021-04-23 10:00:00,66998.5,6.9,23,4,10,4,0
2021-05-02 02:00:00,38827.9,6.4,2,5,2,6,0
2021-03-30 16:00:00,62608.8,20.5,30,3,16,1,0
2021-01-12 19:00:00,74010.7,1.3,12,1,19,1,0
2021-10-18 23:00:00,54199.9,7.9,18,10,23,0,0
2021-04-13 02:00:00,51848.1,0.0,13,4,2,1,0
2021-07-04 04:00:00,37177.4,14.5,4,7,4,6,0
2021-11-17 15:00:00,69895.1,5.8,17,11,15,2,0
2021-07-17 21:00:00,48821.8,20.8,17,7,21,5,0
2021-12-26 11:00:00,53993.0,-2.4,26,12,11,6,1
2021-03-23 06:00:00,59896.9,2.7,23,3,6,1,0
2021-01-25 07:00:00,66660.4,-2.1,25,1,7,0,0
2021-11-22 09:00:00,70692.3,3.1,22,11,9,0,0
2021-03-29 05:00:00,50071.7,6.6,29,3,5,0,0
2021-03-05 14:00:00,67855.7,3.6,5,3,14,4,0
2021-08-17 13:00:00,67427.5,15.8,17,8,13,1,0
2021-09-25 05:00:00,44681.2,12.1,25,9,5,5,0
2021-04-25 18:00:00,50943.7,11.1,25,4,18,6,0
2021-12-30 13:00:00,60073.6,11.7,30,12,13,3,0
2021-10-31 09:00:00,49632.8,10.4,31,10,9,6,0
2021-02-19 16:00:00,64150.9,9.2,19,2,16,4,0
2021-06-09 08:00:00,63115.0,16.5,9,6,8,2,0
2021-11-30 21:00:00,66957.1,3.9,30,11,21,1,0
2021-11-27 14:00:00,60323.5,3.0,27,11,14,5,0
2021-03-23 11:00:00,70756.1,5.3,23,3,11,1,0
2021-05-11 14:00:00,64497.9,16.9,11,5,14,1,0
2021-03-26 04:00:00,49942.2,4.4,26,3,4,4,0
2021-02-16 15:00:00,70244.6,5.8,16,2,15,1,0
2021-01-07 18:00:00,71571.8,0.1,7,1,18,3,0
2021-02-25 00:00:00,52384.1,8.0,25,2,0,3,0
2021-01-20 02:00:00,54351.8,3.0,20,1,2,2,0
2021-05-25 17:00:00,63207.9,11.5,25,5,17,1,0
2021-05-24 05:00:00,39038.1,6.6,24,5,5,0,1
2021-04-23 14:00:00,63663.5,11.3,23,4,14,4,0
2021-07-27 02:00:00,44863.9,16.4,27,7,2,1,0
2021-04-24 10:00:00,55091.7,8.1,24,4,10,5,0
2021-10-31 02:00:00,41442.7,9.9,31,10,2,6,0
2021-10-19 07:00:00,64634.0,8.1,19,10,7,1,0
2021-06-24 01:00:00,46547.1,15.4,24,6,1,3,0
2021-02-14 10:00:00,59012.5,-8.1,14,2,10,6,0
2021-09-02 07:00:00,58812.4,10.0,2,9,7,3,0
2021-05-07 04:00:00,48451.0,4.7,7,5,4,4,0
2021-07-01 15:00:00,67367.5,15.8,1,7,15,3,0
2021-06-06 12:00:00,51795.4,17.3,6,6,12,6,0
2021-10-30 11:00:00,58674.8,8.5,30,10,11,5,0
2021-04-26 11:00:00,65853.8,8.2,26,4,11,0,0
2021-07-10 05:00:00,42735.3,12.8,10,7,5,5,0
2021-11-18 23:00:00,56782.2,6.3,18,11,23,3,0
2021-11-23 11:00:00,71958.1,3.5,23,11,11,1,0
2021-11-05 14:00:00,68524.5,8.4,5,11,14,4,0
2021-12-16 06:00:00,60025.0,5.3,16,12,6,3,0
2021-07-09 23:00:00,50921.9,14.8,9,7,23,4,0
2021-03-13 18:00:00,62410.9,5.5,13,3,18,5,0
2021-11-18 18:00:00,72794.8,6.9,18,11,18,3,0
2021-08-18 06:00:00,53208.5,12.7,18,8,6,2,0
2021-04-08 06:00:00,60467.7,0.2,8,4,6,3,0
2021-08-03 09:00:00,61751.2,14.7,3,8,9,1,0
2021-10-28 00:00:00,53093.4,8.1,28,10,0,3,0
2021-04-03 01:00:00,42663.4,4.1,3,4,1,5,0
2021-03-25 21:00:00,61572.6,8.0,25,3,21,3,0
2021-06-20 08:00:00,45804.9,21.5,20,6,8,6,0
2021-06-17 00:00:00,50853.6,19.4,17,6,0,3,0
2021-05-23 06:00:00,38780.6,7.7,23,5,6,6,0
2021-01-09 01:00:00,50758.3,-0.9,9,1,1,5,0
2021-05-08 07:00:00,47353.7,2.0,8,5,7,5,0
2021-05-27 17:00:00,63373.1,12.0,27,5,17,3,0
2021-02-22 00:00:00,46811.3,4.5,22,2,0,0,0
2021-04-25 00:00:00,43838.0,5.3,25,4,0,6,0
2021-10-25 19:00:00,69460.2,8.9,25,10,19,0,0
2021-09-30 13:00:00,67485.6,13.0,30,9,13,3,0
2021-01-17 15:00:00,56511.3,-0.9,17,1,15,6,0
2021-09-25 22:00:00,46763.9,14.7,25,9,22,5,0
2021-12-06 02:00:00,49741.7,0.2,6,12,2,0,0
2021-02-21 01:00:00,46212.6,5.7,21,2,1,6,0
2021-02-10 03:00:00,56907.6,-9.3,10,2,3,2,0
2021-10-13 10:00:00,69468.4,6.3,13,10,10,2,0
2021-11-01 06:00:00,48452.8,8.8,1,11,6,0,0
2021-12-13 14:00:00,71644.4,6.9,13,12,14,0,0
2021-05-08 09:00:00,53689.1,7.2,8,5,9,5,0
2021-04-03 18:00:00,52707.5,8.3,3,4,18,5,0
2021-03-22 12:00:00,71782.2,4.9,22,3,12,0,0
2021-03-16 11:00:00,73044.8,4.1,16,3,11,1,0
2021-02-20 07:00:00,51506.6,2.8,20,2,7,5,0
2021-09-10 03:00:00,44766.0,16.1,10,9,3,4,0
2021-05-20 19:00:00,61789.9,14.1,20,5,19,3,0
2021-02-08 12:00:00,75651.2,-4.4,8,2,12,0,0
2021-10-13 02:00:00,48062.2,4.9,13,10,2,2,0
2021-09-04 20:00:00,50807.4,17.0,4,9,20,5,0
2021-02-05 10:00:00,71433.3,3.2,5,2,10,4,0
2021-06-21 18:00:00,65094.2,23.0,21,6,18,0,0
2021-12-07 19:00:00,76338.0,0.6,7,12,19,1,0
2021-03-23 13:00:00,71210.4,6.3,23,3,13,1,0
2021-05-02 13:00:00,52570.1,8.1,2,5,13,6,0
2021-02-12 12:00:00,73504.7,-5.7,12,2,12,4,0
2021-04-24 09:00:00,53428.2,6.1,24,4,9,5,0
2021-09-18 10:00:00,54946.5,13.6,18,9,10,5,0
2021-05-12 04:00:00,45940.8,10.8,12,5,4,2,0
2021-09-30 06:00:00,58503.2,7.4,30,9,6,3,0
2021-04-14 02:00:00,50986.3,-0.2,14,4,2,2,0
2021-11-24 16:00:00,70066.2,4.4,24,11,16,2,0
2021-10-17 11:00:00,54347.8,8.1,17,10,11,6,0
2021-05-17 04:00:00,42797.0,8.0,17,5,4,0,0
2021-01-08 23:00:00,56437.1,-0.8,8,1,23,4,0
2021-12-13 08:00:00,70758.0,4.9,13,12,8,0,0
2021-04-03 10:00:00,53575.7,4.6,3,4,10,5,0
2021-08-12 13:00:00,63615.9,24.7,12,8,13,3,0
2021-12-12 10:00:00,58601.3,1.7,12,12,10,6,0
2021-02-13 00:00:00,59983.4,-10.1,13,2,0,5,0
2021-01-11 10:00:00,75085.9,-3.0,11,1,10,0,0
2021-06-20 07:00:00,43563.8,20.5,20,6,7,6,0
2021-11-19 01:00:00,51548.7,6.5,19,11,1,4,0
2021-01-16 09:00:00,59193.9,-3.3,16,1,9,5,0
2021-01-08 22:00:00,59457.6,-0.7,8,1,22,4,0
2021-05-04 05:00:00,53988.1,6.5,4,5,5,1,0
2021-01-17 07:00:00,47073.6,-3.8,17,1,7,6,0
2021-03-19 02:00:00,51093.4,-0.2,19,3,2,4,0
2021-08-04 12:00:00,63844.4,17.8,4,8,12,2,0
2021-07-25 14:00:00,49749.2,23.8,25,7,14,6,0
2021-07-01 20:00:00,60627.0,15.4,1,7,20,3,0
2021-07-02 01:00:00,46940.3,13.5,2,7,1,4,0
2021-12-26 21:00:00,52949.5,-1.4,26,12,21,6,1
2021-05-21 11:00:00,68740.0,14.0,21,5,11,4,0
2021-03-18 03:00:00,50959.4,-0.8,18,3,3,3,0
2021-03-20 16:00:00,56778.8,2.7,20,3,16,5,0
2021-11-07 23:00:00,51960.8,6.3,7,11,23,6,0
2021-10-16 15:00:00,54502.5,11.4,16,10,15,5,0
2021-09-04 14:00:00,50048.9,20.2,4,9,14,5,0
2021-07-24 23:00:00,45861.9,19.0,24,7,23,5,0
2021-10-31 13:00:00,52568.1,15.9,31,10,13,6,0
2021-09-15 12:00:00,69044.6,19.3,15,9,12,2,0
2021-01-25 12:00:00,73266.9,0.1,25,1,12,0,0
2021-07-14 01:00:00,47552.9,16.7,14,7,1,2,0
2021-02-09 07:00:00,68613.0,-7.9,9,2,7,1,0
2021-10-30 08:00:00,53094.6,5.5,30,10,8,5,0
2021-05-20 14:00:00,64522.8,13.3,20,5,14,3,0
2021-08-12 00:00:00,44897.6,15.1,12,8,0,3,0
2021-10-04 14:00:00,65503.7,13.8,4,10,14,0,0
2021-04-02 06:00:00,41874.5,4.2,2,4,6,4,1
2021-05-30 16:00:00,45308.4,17.7,30,5,16,6,0
2021-11-20 00:00:00,53127.8,7.9,20,11,0,5,0
2021-08-01 07:00:00,39061.5,13.6,1,8,7,6,0
2021-12-10 05:00:00,56399.1,0.0,10,12,5,4,0
2021-10-27 19:00:00,71293.8,11.0,27,10,19,2,0
2021-09-27 23:00:00,51103.9,15.0,27,9,23,0,0
2021-11-02 14:00:00,66108.3,9.4,2,11,14,1,0
2021-10-01 12:00:00,67508.1,14.4,1,10,12,4,0
2021-11-24 09:00:00,70021.6,3.0,24,11,9,2,0
2021-04-13 01:00:00,52749.9,0.3,13,4,1,1,0
2021-04-02 18:00:00,52163.3,8.9,2,4,18,4,1
2021-07-28 02:00:00,43121.2,16.7,28,7,2,2,0
2021-09-06 22:00:00,52939.6,15.4,6,9,22,0,0
2021-05-25 10:00:00,65715.4,9.4,25,5,10,1,0
2021-09-05 00:00:00,40742.5,12.8,5,9,0,6,0
2021-09-30 10:00:00,68847.0,9.8,30,9,10,3,0
2021-11-21 02:00:00,46306.3,5.4,21,11,2,6,0
2021-06-07 17:00:00,61429.4,20.0,7,6,17,0,0
2021-06-30 00:00:00,48912.3,15.8,30,6,0,2,0
2021-07-28 17:00:00,62589.8,20.9,28,7,17,2,0
2021-07-17 14:00:00,53679.9,21.8,17,7,14,5,0
2021-11-23 01:00:00,54671.6,0.7,23,11,1,1,0
2021-03-09 15:00:00,69525.6,4.5,9,3,15,1,0
2021-07-25 07:00:00,40468.0,16.8,25,7,7,6,0
2021-01-25 09:00:00,71045.0,-1.9,25,1,9,0,0
2021-12-24 20:00:00,51575.7,3.1,24,12,20,4,0
2021-01-20 21:00:00,67976.2,5.0,20,1,21,2,0
2021-06-26 03:00:00,41151.2,13.0,26,6,3,5,0
2021-08-13 05:00:00,45441.7,16.1,13,8,5,4,0
2021-12-16 02:00:00,50767.8,5.5,16,12,2,3,0
2021-02-11 09:00:00,74018.6,-8.5,11,2,9,3,0
2021-07-14 14:00:00,67584.1,19.1,14,7,14,2,0
2021-09-26 23:00:00,46061.9,16.2,26,9,23,6,0
2021-11-21 09:00:00,53142.5,4.8,21,11,9,6,0
2021-08-30 05:00:00,45048.4,13.6,30,8,5,0,0
2021-09-19 05:00:00,38286.6,10.3,19,9,5,6,0
2021-01-03 12:00:00,56968.0,0.7,3,1,12,6,0
2021-08-27 07:00:00,58029.4,11.3,27,8,7,4,0
2021-07-13 09:00:00,66180.1,19.1,13,7,9,1,0
2021-12-23 16:00:00,65907.1,0.9,23,12,16,3,0
2021-01-15 07:00:00,67556.5,-2.6,15,1,7,4,0
2021-01-03 22:00:00,53486.2,0.4,3,1,22,6,0
2021-12-09 00:00:00,55535.6,0.4,9,12,0,3,0
2021-11-04 17:00:00,74472.9,6.5,4,11,17,3,0
2021-05-18 16:00:00,63375.2,12.6,18,5,16,1,0
2021-02-02 13:00:00,74507.7,4.4,2,2,13,1,0
2021-01-27 01:00:00,55816.1,-0.6,27,1,1,2,0
